Complexity metrics,Wed, 17 Apr 2019 15:34:39 EDT,
org.apache.commons.io.FileUtils.byteCountToDisplaySize(long),1,1,1
org.apache.commons.io.FileUtils.checkDirectory(File),3,1,3
"org.apache.commons.io.FileUtils.checkFileRequirements(File,File)",4,1,4
"org.apache.commons.io.FileUtils.checksum(File,Checksum)",2,1,2
org.apache.commons.io.FileUtils.checksumCRC32(File),1,1,1
org.apache.commons.io.FileUtils.cleanDirectory(File),2,2,4
org.apache.commons.io.FileUtils.cleanDirectoryOnExit(File),2,2,4
"org.apache.commons.io.FileUtils.contentEquals(File,File)",6,2,7
"org.apache.commons.io.FileUtils.contentEqualsIgnoreEOL(File,File,String)",5,4,8
org.apache.commons.io.FileUtils.convertFileCollectionToFileArray(Collection<File>),1,1,1
"org.apache.commons.io.FileUtils.copyDirectory(File,File)",1,1,1
"org.apache.commons.io.FileUtils.copyDirectory(File,File,FileFilter)",1,1,1
"org.apache.commons.io.FileUtils.copyDirectory(File,File,FileFilter,boolean)",3,5,8
"org.apache.commons.io.FileUtils.copyDirectory(File,File,boolean)",1,1,1
"org.apache.commons.io.FileUtils.copyDirectoryToDirectory(File,File)",5,3,7
"org.apache.commons.io.FileUtils.copyFile(File,File)",1,1,1
"org.apache.commons.io.FileUtils.copyFile(File,File,boolean)",6,4,8
"org.apache.commons.io.FileUtils.copyFile(File,OutputStream)",1,1,1
"org.apache.commons.io.FileUtils.copyFileToDirectory(File,File)",1,1,1
"org.apache.commons.io.FileUtils.copyFileToDirectory(File,File,boolean)",3,2,4
"org.apache.commons.io.FileUtils.copyInputStreamToFile(InputStream,File)",1,1,1
"org.apache.commons.io.FileUtils.copyToDirectory(File,File)",4,3,4
"org.apache.commons.io.FileUtils.copyToDirectory(Iterable<File>,File)",2,2,3
"org.apache.commons.io.FileUtils.copyToFile(InputStream,File)",1,1,1
"org.apache.commons.io.FileUtils.copyURLToFile(URL,File)",1,1,1
"org.apache.commons.io.FileUtils.copyURLToFile(URL,File,int,int)",1,1,1
org.apache.commons.io.FileUtils.decodeUrl(String),4,8,9
org.apache.commons.io.FileUtils.deleteDirectory(File),3,2,4
org.apache.commons.io.FileUtils.deleteDirectoryOnExit(File),2,2,3
org.apache.commons.io.FileUtils.deleteQuietly(File),2,2,5
"org.apache.commons.io.FileUtils.directoryContains(File,File)",5,2,6
"org.apache.commons.io.FileUtils.doCopyDirectory(File,File,FileFilter,boolean,List<String>)",6,9,13
"org.apache.commons.io.FileUtils.doCopyFile(File,File,boolean)",5,4,8
org.apache.commons.io.FileUtils.forceDelete(File),4,2,4
org.apache.commons.io.FileUtils.forceDeleteOnExit(File),1,2,2
org.apache.commons.io.FileUtils.forceMkdir(File),5,3,5
org.apache.commons.io.FileUtils.forceMkdirParent(File),2,1,2
"org.apache.commons.io.FileUtils.getFile(File,String...)",3,1,4
org.apache.commons.io.FileUtils.getFile(String...),2,1,4
org.apache.commons.io.FileUtils.getTempDirectory(),1,1,1
org.apache.commons.io.FileUtils.getTempDirectoryPath(),1,1,1
org.apache.commons.io.FileUtils.getUserDirectory(),1,1,1
org.apache.commons.io.FileUtils.getUserDirectoryPath(),1,1,1
"org.apache.commons.io.FileUtils.innerListFiles(Collection<File>,File,IOFileFilter,boolean)",1,5,5
"org.apache.commons.io.FileUtils.isFileNewer(File,Date)",2,1,2
"org.apache.commons.io.FileUtils.isFileNewer(File,File)",3,1,3
"org.apache.commons.io.FileUtils.isFileNewer(File,long)",3,1,3
"org.apache.commons.io.FileUtils.isFileOlder(File,Date)",2,1,2
"org.apache.commons.io.FileUtils.isFileOlder(File,File)",3,1,3
"org.apache.commons.io.FileUtils.isFileOlder(File,long)",3,1,3
org.apache.commons.io.FileUtils.isSymlink(File),2,1,2
"org.apache.commons.io.FileUtils.iterateFiles(File,IOFileFilter,IOFileFilter)",1,1,1
"org.apache.commons.io.FileUtils.iterateFiles(File,String[],boolean)",1,1,1
"org.apache.commons.io.FileUtils.iterateFilesAndDirs(File,IOFileFilter,IOFileFilter)",1,1,1
org.apache.commons.io.FileUtils.lineIterator(File),1,1,1
"org.apache.commons.io.FileUtils.lineIterator(File,String)",1,4,4
"org.apache.commons.io.FileUtils.listFiles(File,IOFileFilter,IOFileFilter)",1,1,1
"org.apache.commons.io.FileUtils.listFiles(File,String[],boolean)",1,2,3
"org.apache.commons.io.FileUtils.listFilesAndDirs(File,IOFileFilter,IOFileFilter)",1,2,2
"org.apache.commons.io.FileUtils.moveDirectory(File,File)",9,2,9
"org.apache.commons.io.FileUtils.moveDirectoryToDirectory(File,File,boolean)",5,3,7
"org.apache.commons.io.FileUtils.moveFile(File,File)",9,3,9
"org.apache.commons.io.FileUtils.moveFileToDirectory(File,File,boolean)",5,3,7
"org.apache.commons.io.FileUtils.moveToDirectory(File,File,boolean)",4,2,5
org.apache.commons.io.FileUtils.openInputStream(File),4,2,4
org.apache.commons.io.FileUtils.openOutputStream(File),1,1,1
"org.apache.commons.io.FileUtils.openOutputStream(File,boolean)",6,4,7
org.apache.commons.io.FileUtils.readFileToByteArray(File),1,2,2
org.apache.commons.io.FileUtils.readFileToString(File),1,1,1
"org.apache.commons.io.FileUtils.readFileToString(File,Charset)",1,1,1
"org.apache.commons.io.FileUtils.readFileToString(File,String)",1,1,1
org.apache.commons.io.FileUtils.readLines(File),1,1,1
"org.apache.commons.io.FileUtils.readLines(File,Charset)",1,1,1
"org.apache.commons.io.FileUtils.readLines(File,String)",1,1,1
org.apache.commons.io.FileUtils.setUpEffectiveDirFilter(IOFileFilter),1,2,2
org.apache.commons.io.FileUtils.setUpEffectiveFileFilter(IOFileFilter),1,1,1
org.apache.commons.io.FileUtils.sizeOf(File),3,2,3
org.apache.commons.io.FileUtils.sizeOf0(File),2,2,2
org.apache.commons.io.FileUtils.sizeOfAsBigInteger(File),3,2,3
org.apache.commons.io.FileUtils.sizeOfBig0(File),2,2,2
org.apache.commons.io.FileUtils.sizeOfDirectory(File),1,1,1
org.apache.commons.io.FileUtils.sizeOfDirectory0(File),5,3,6
org.apache.commons.io.FileUtils.sizeOfDirectoryAsBigInteger(File),1,1,1
org.apache.commons.io.FileUtils.sizeOfDirectoryBig0(File),2,3,5
org.apache.commons.io.FileUtils.toFile(URL),2,3,3
org.apache.commons.io.FileUtils.toFiles(URL[]),5,3,6
org.apache.commons.io.FileUtils.toSuffixes(String[]),1,1,2
org.apache.commons.io.FileUtils.toURLs(File[]),1,2,2
org.apache.commons.io.FileUtils.touch(File),2,2,3
"org.apache.commons.io.FileUtils.validateListFilesParameters(File,IOFileFilter)",3,1,3
org.apache.commons.io.FileUtils.verifiedListFiles(File),4,1,4
"org.apache.commons.io.FileUtils.waitFor(File,int)",3,3,6
"org.apache.commons.io.FileUtils.write(File,CharSequence)",1,1,1
"org.apache.commons.io.FileUtils.write(File,CharSequence,Charset)",1,1,1
"org.apache.commons.io.FileUtils.write(File,CharSequence,Charset,boolean)",1,2,2
"org.apache.commons.io.FileUtils.write(File,CharSequence,String)",1,1,1
"org.apache.commons.io.FileUtils.write(File,CharSequence,String,boolean)",1,1,1
"org.apache.commons.io.FileUtils.write(File,CharSequence,boolean)",1,1,1
"org.apache.commons.io.FileUtils.writeByteArrayToFile(File,byte[])",1,1,1
"org.apache.commons.io.FileUtils.writeByteArrayToFile(File,byte[],boolean)",1,1,1
"org.apache.commons.io.FileUtils.writeByteArrayToFile(File,byte[],int,int)",1,1,1
"org.apache.commons.io.FileUtils.writeByteArrayToFile(File,byte[],int,int,boolean)",1,1,1
"org.apache.commons.io.FileUtils.writeLines(File,Collection<?>)",1,1,1
"org.apache.commons.io.FileUtils.writeLines(File,Collection<?>,String)",1,1,1
"org.apache.commons.io.FileUtils.writeLines(File,Collection<?>,String,boolean)",1,1,1
"org.apache.commons.io.FileUtils.writeLines(File,Collection<?>,boolean)",1,1,1
"org.apache.commons.io.FileUtils.writeLines(File,String,Collection<?>)",1,1,1
"org.apache.commons.io.FileUtils.writeLines(File,String,Collection<?>,String)",1,1,1
"org.apache.commons.io.FileUtils.writeLines(File,String,Collection<?>,String,boolean)",1,1,1
"org.apache.commons.io.FileUtils.writeLines(File,String,Collection<?>,boolean)",1,1,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String)",1,1,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,Charset)",1,1,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,Charset,boolean)",1,1,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,String)",1,1,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,String,boolean)",1,1,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,boolean)",1,1,1
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.chmod(File,int,boolean)",1,2,3
org.apache.commons.io.FileUtilsCleanDirectoryTestCase.setUp(),1,1,1
org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testCleanEmpty(),1,1,1
org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testDeletesNested(),1,1,1
org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testDeletesRegular(),1,1,1
org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testThrowsOnCannotDeleteFile(),2,3,4
org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testThrowsOnNullList(),2,3,4
org.apache.commons.io.FileUtilsCleanSymlinksTestCase.setUp(),1,1,1
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.setupSymlink(File,File)",1,1,1
org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testCleanDirWithASymlinkDir(),2,1,2
org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testCleanDirWithParentSymlinks(),2,1,2
org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testCleanDirWithSymlinkFile(),2,1,2
org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testCorrectlyIdentifySymlinkWithParentSymLink(),2,1,2
org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testIdentifiesBrokenSymlinkFile(),2,1,2
org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testIdentifiesSymlinkDir(),2,1,2
org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testIdentifiesSymlinkFile(),2,1,2
org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testStillClearsIfGivenDirectoryIsASymlink(),2,1,2
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.setUp(),1,1,1
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testCanonicalPath(),1,1,1
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryContainsDirectory(),1,1,1
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryContainsFile(),1,1,1
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryDoesNotContainFile(),1,1,1
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryDoesNotContainsDirectory(),1,1,1
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryDoesNotExist(),1,1,2
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testFileDoesNotExist(),1,1,1
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testFileDoesNotExistBug(),1,1,1
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testIO466(),1,1,1
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testSameFile(),1,1,2
org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testUnrealizedContainment(),1,1,2
org.apache.commons.io.FileUtilsFileNewerTestCase.getTestDirectory(),1,1,1
org.apache.commons.io.FileUtilsFileNewerTestCase.setUp(),3,1,3
org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewer(),2,1,2
"org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewer(String,File,long,boolean)",1,1,1
org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewerImaginaryFile(),2,1,2
org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewerNoDate(),1,1,1
org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewerNoFile(),1,1,1
org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewerNoFileReference(),1,1,1
org.apache.commons.io.FileUtilsListFilesTestCase.filesToFilenames(Collection<File>),1,2,2
org.apache.commons.io.FileUtilsListFilesTestCase.filesToFilenames(Iterator<File>),1,2,2
org.apache.commons.io.FileUtilsListFilesTestCase.getLocalTestDirectory(),1,1,1
org.apache.commons.io.FileUtilsListFilesTestCase.setUp(),1,1,1
org.apache.commons.io.FileUtilsListFilesTestCase.testIterateFilesByExtension(),1,1,1
org.apache.commons.io.FileUtilsListFilesTestCase.testListFiles(),1,1,2
org.apache.commons.io.FileUtilsListFilesTestCase.testListFilesByExtension(),1,1,1
org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker.ListDirectoryWalker(),1,1,1
"org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker.handleDirectoryStart(File,int,Collection<File>)",1,2,2
"org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker.handleFile(File,int,Collection<File>)",1,1,1
org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker.list(File),1,1,1
org.apache.commons.io.FileUtilsTestCase.ShorterFile.ShorterFile(String),1,1,1
org.apache.commons.io.FileUtilsTestCase.ShorterFile.length(),1,1,1
org.apache.commons.io.FileUtilsTestCase.createCircularSymLink(File),1,2,3
"org.apache.commons.io.FileUtilsTestCase.createFilesForTestCopyDirectory(File,File,File)",1,1,1
org.apache.commons.io.FileUtilsTestCase.getName(),1,1,1
org.apache.commons.io.FileUtilsTestCase.getTestDirectory(),1,1,1
org.apache.commons.io.FileUtilsTestCase.openOutputStream_noParent(boolean),1,3,3
org.apache.commons.io.FileUtilsTestCase.setUp(),5,1,5
org.apache.commons.io.FileUtilsTestCase.testByteCountToDisplaySizeBigInteger(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testByteCountToDisplaySizeLong(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testChecksum(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testChecksumCRC32(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testChecksumDouble(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testChecksumOnDirectory(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testChecksumOnNullChecksum(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testChecksumOnNullFile(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testCompareSizeOf(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testContentEquals(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testContentEqualsIgnoreEOL(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryErrors(),1,1,8
org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryFiltered(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryPreserveDates(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToChild(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToDirectory_NonExistingDest(),3,1,3
org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToExistingDest(),3,1,3
org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToGrandChild(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToItself(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToNonExistingDest(),3,1,3
org.apache.commons.io.FileUtilsTestCase.testCopyFile1(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyFile1ToDir(),1,2,3
org.apache.commons.io.FileUtilsTestCase.testCopyFile2(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyFile2ToDir(),1,2,2
org.apache.commons.io.FileUtilsTestCase.testCopyFile2WithoutFileDatePreservation(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyFileLarge(),2,1,2
org.apache.commons.io.FileUtilsTestCase.testCopyFileToOutputStream(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyToDirectoryWithDirectory(),1,3,3
org.apache.commons.io.FileUtilsTestCase.testCopyToDirectoryWithFile(),1,2,2
org.apache.commons.io.FileUtilsTestCase.testCopyToDirectoryWithFileSourceDoesNotExist(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyToDirectoryWithFileSourceIsNull(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyToDirectoryWithIterable(),1,2,2
org.apache.commons.io.FileUtilsTestCase.testCopyToDirectoryWithIterableSourceDoesNotExist(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyToDirectoryWithIterableSourceIsNull(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyToSelf(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testCopyURLToFile(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testCopyURLToFileWithTimeout(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testDecodeUrl(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testDecodeUrlEncodingUtf8(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testDecodeUrlLenient(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testDecodeUrlNullSafe(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testDeleteDirectoryWithNonDirectory(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testDeleteQuietlyDir(),2,1,2
org.apache.commons.io.FileUtilsTestCase.testDeleteQuietlyFile(),2,1,2
org.apache.commons.io.FileUtilsTestCase.testDeleteQuietlyForNull(),1,2,2
org.apache.commons.io.FileUtilsTestCase.testDeleteQuietlyNonExistent(),1,2,2
org.apache.commons.io.FileUtilsTestCase.testFileUtils(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testForceDeleteAFile1(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testForceDeleteAFile2(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testForceDeleteAFile3(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testForceDeleteDir(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testForceMkdir(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testForceMkdirParent(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testGetFile(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testGetFile_Parent(),1,1,3
org.apache.commons.io.FileUtilsTestCase.testGetTempDirectory(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testGetTempDirectoryPath(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testGetUserDirectory(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testGetUserDirectoryPath(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testIO276(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testIO300(),1,1,2
org.apache.commons.io.FileUtilsTestCase.testIncorrectOutputSize(),1,2,2
org.apache.commons.io.FileUtilsTestCase.testIsFileNewerOlder(),6,5,18
org.apache.commons.io.FileUtilsTestCase.testIterateFiles(),3,5,7
org.apache.commons.io.FileUtilsTestCase.testIterateFilesAndDirs(),2,2,3
org.apache.commons.io.FileUtilsTestCase.testListFiles(),3,5,7
org.apache.commons.io.FileUtilsTestCase.testListFilesWithDirs(),2,1,2
org.apache.commons.io.FileUtilsTestCase.testMoveDirectoryToDirectory(),2,1,2
org.apache.commons.io.FileUtilsTestCase.testMoveDirectoryToDirectory_Errors(),3,1,7
org.apache.commons.io.FileUtilsTestCase.testMoveDirectory_CopyDelete(),2,1,2
org.apache.commons.io.FileUtilsTestCase.testMoveDirectory_Errors(),2,1,7
org.apache.commons.io.FileUtilsTestCase.testMoveDirectory_Rename(),2,1,2
org.apache.commons.io.FileUtilsTestCase.testMoveFileToDirectory(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testMoveFileToDirectory_Errors(),3,1,7
org.apache.commons.io.FileUtilsTestCase.testMoveFile_CopyDelete(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testMoveFile_CopyDelete_Failed(),1,2,2
org.apache.commons.io.FileUtilsTestCase.testMoveFile_Errors(),3,1,8
org.apache.commons.io.FileUtilsTestCase.testMoveFile_Rename(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testMoveToDirectory(),2,1,2
org.apache.commons.io.FileUtilsTestCase.testMoveToDirectory_Errors(),1,1,4
org.apache.commons.io.FileUtilsTestCase.testReadFileToByteArray(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testReadFileToStringWithDefaultEncoding(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testReadFileToStringWithEncoding(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testReadLines(),1,1,1
org.apache.commons.io.FileUtilsTestCase.testSizeOf(),1,1,3
org.apache.commons.io.FileUtilsTestCase.testSizeOfAsBigInteger(),1,1,3
