Complexity metrics,Wed, 17 Apr 2019 18:56:46 EDT,
org.apache.commons.codec.language.bm.Lang.LangRule.matches(String),1,1,1
org.apache.commons.codec.language.bm.Lang.guessLanguage(String),1,2,2
org.apache.commons.codec.language.bm.Lang.guessLanguages(String),1,4,5
org.apache.commons.codec.language.bm.Lang.instance(NameType),1,1,1
"org.apache.commons.codec.language.bm.Lang.loadFromResource(String,Languages)",6,5,8
"org.apache.commons.codec.language.bm.LanguageGuessingTest.LanguageGuessingTest(String,String)",1,1,1
org.apache.commons.codec.language.bm.LanguageGuessingTest.data(),1,1,1
org.apache.commons.codec.language.bm.LanguageGuessingTest.testLanguageGuessing(),1,1,1
org.apache.commons.codec.language.bm.Languages.LanguageSet.from(Set<String>),1,1,2
org.apache.commons.codec.language.bm.Languages.Languages(Set<String>),1,1,1
org.apache.commons.codec.language.bm.Languages.SomeLanguages.SomeLanguages(Set<String>),1,1,1
org.apache.commons.codec.language.bm.Languages.SomeLanguages.contains(String),1,1,1
org.apache.commons.codec.language.bm.Languages.SomeLanguages.getAny(),1,1,1
org.apache.commons.codec.language.bm.Languages.SomeLanguages.getLanguages(),1,1,1
org.apache.commons.codec.language.bm.Languages.SomeLanguages.isEmpty(),1,1,1
org.apache.commons.codec.language.bm.Languages.SomeLanguages.isSingleton(),1,1,1
org.apache.commons.codec.language.bm.Languages.SomeLanguages.merge(LanguageSet),3,4,4
org.apache.commons.codec.language.bm.Languages.SomeLanguages.restrictTo(LanguageSet),3,5,5
org.apache.commons.codec.language.bm.Languages.SomeLanguages.toString(),1,1,1
org.apache.commons.codec.language.bm.Languages.getInstance(NameType),1,1,1
org.apache.commons.codec.language.bm.Languages.getInstance(String),1,5,6
org.apache.commons.codec.language.bm.Languages.getLanguages(),1,1,1
org.apache.commons.codec.language.bm.Languages.langResourceName(NameType),1,1,1
org.apache.commons.codec.language.bm.NameType.NameType(String),1,1,1
org.apache.commons.codec.language.bm.NameType.getName(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.PhonemeBuilder(Phoneme),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.PhonemeBuilder(Set<Phoneme>),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.append(CharSequence),1,2,2
"org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.apply(PhonemeExpr,int)",6,5,6
org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.empty(LanguageSet),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.getPhonemes(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.PhonemeBuilder.makeString(),1,3,3
"org.apache.commons.codec.language.bm.PhoneticEngine.PhoneticEngine(NameType,RuleType,boolean)",1,1,1
"org.apache.commons.codec.language.bm.PhoneticEngine.PhoneticEngine(NameType,RuleType,boolean,int)",2,1,2
"org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.RulesApplication(Map<String, List<Rule>>,CharSequence,PhonemeBuilder,int,int)",2,1,2
org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.getI(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.getPhonemeBuilder(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.invoke(),4,4,5
org.apache.commons.codec.language.bm.PhoneticEngine.RulesApplication.isFound(),1,1,1
"org.apache.commons.codec.language.bm.PhoneticEngine.applyFinalRules(PhonemeBuilder,Map<String, List<Rule>>)",3,6,8
org.apache.commons.codec.language.bm.PhoneticEngine.encode(String),1,1,1
"org.apache.commons.codec.language.bm.PhoneticEngine.encode(String,LanguageSet)",8,12,15
org.apache.commons.codec.language.bm.PhoneticEngine.getLang(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.getMaxPhonemes(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.getNameType(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.getRuleType(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngine.isConcat(),1,1,1
"org.apache.commons.codec.language.bm.PhoneticEngine.join(Iterable<String>,String)",1,3,3
org.apache.commons.codec.language.bm.PhoneticEnginePerformanceTest.test(),1,2,2
"org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.encode(Map<String, String>,boolean,String)",2,6,6
org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.testCompatibilityWithOriginalVersion(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.testSolrASHKENAZI(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.testSolrGENERIC(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngineRegressionTest.testSolrSEPHARDIC(),1,1,1
"org.apache.commons.codec.language.bm.PhoneticEngineTest.PhoneticEngineTest(String,String,NameType,RuleType,boolean,int)",1,1,1
org.apache.commons.codec.language.bm.PhoneticEngineTest.data(),1,1,1
org.apache.commons.codec.language.bm.PhoneticEngineTest.testEncode(),1,3,3
"org.apache.commons.codec.language.bm.Rule.Phoneme.Phoneme(CharSequence,LanguageSet)",1,1,1
"org.apache.commons.codec.language.bm.Rule.Phoneme.Phoneme(Phoneme,Phoneme)",1,1,1
"org.apache.commons.codec.language.bm.Rule.Phoneme.Phoneme(Phoneme,Phoneme,LanguageSet)",1,1,1
org.apache.commons.codec.language.bm.Rule.Phoneme.append(CharSequence),1,1,1
org.apache.commons.codec.language.bm.Rule.Phoneme.getLanguages(),1,1,1
org.apache.commons.codec.language.bm.Rule.Phoneme.getPhonemeText(),1,1,1
org.apache.commons.codec.language.bm.Rule.Phoneme.getPhonemes(),1,1,1
org.apache.commons.codec.language.bm.Rule.Phoneme.join(Phoneme),1,1,1
org.apache.commons.codec.language.bm.Rule.Phoneme.mergeWithLanguage(LanguageSet),1,1,1
org.apache.commons.codec.language.bm.Rule.Phoneme.toString(),1,1,1
org.apache.commons.codec.language.bm.Rule.PhonemeList.PhonemeList(List<Phoneme>),1,1,1
org.apache.commons.codec.language.bm.Rule.PhonemeList.getPhonemes(),1,1,1
"org.apache.commons.codec.language.bm.Rule.Rule(String,String,String,PhonemeExpr)",1,1,1
"org.apache.commons.codec.language.bm.Rule.contains(CharSequence,char)",3,2,3
"org.apache.commons.codec.language.bm.Rule.createResourceName(NameType,RuleType,String)",1,1,1
"org.apache.commons.codec.language.bm.Rule.createScanner(NameType,RuleType,String)",1,1,1
org.apache.commons.codec.language.bm.Rule.createScanner(String),1,1,1
"org.apache.commons.codec.language.bm.Rule.endsWith(CharSequence,CharSequence)",4,2,4
"org.apache.commons.codec.language.bm.Rule.getInstance(NameType,RuleType,LanguageSet)",1,2,2
"org.apache.commons.codec.language.bm.Rule.getInstance(NameType,RuleType,String)",1,1,1
"org.apache.commons.codec.language.bm.Rule.getInstanceMap(NameType,RuleType,LanguageSet)",1,2,2
"org.apache.commons.codec.language.bm.Rule.getInstanceMap(NameType,RuleType,String)",2,2,2
org.apache.commons.codec.language.bm.Rule.getLContext(),1,1,1
org.apache.commons.codec.language.bm.Rule.getPattern(),1,1,1
org.apache.commons.codec.language.bm.Rule.getPhoneme(),1,1,1
org.apache.commons.codec.language.bm.Rule.getRContext(),1,1,1
org.apache.commons.codec.language.bm.Rule.parsePhoneme(String),3,2,3
org.apache.commons.codec.language.bm.Rule.parsePhonemeExpr(String),3,5,6
"org.apache.commons.codec.language.bm.Rule.parseRules(Scanner,String)",8,7,12
org.apache.commons.codec.language.bm.Rule.pattern(String),12,18,23
"org.apache.commons.codec.language.bm.Rule.patternAndContextMatches(CharSequence,int)",5,2,5
"org.apache.commons.codec.language.bm.Rule.startsWith(CharSequence,CharSequence)",4,2,4
org.apache.commons.codec.language.bm.Rule.stripQuotes(String),1,3,3
org.apache.commons.codec.language.bm.RuleTest.NegativeIntegerBaseMatcher.describeTo(Description),1,1,1
org.apache.commons.codec.language.bm.RuleTest.NegativeIntegerBaseMatcher.matches(Object),1,1,1
org.apache.commons.codec.language.bm.RuleTest.makePhonemes(),1,1,3
org.apache.commons.codec.language.bm.RuleTest.testPhonemeComparedToLaterIsNegative(),1,4,4
org.apache.commons.codec.language.bm.RuleTest.testPhonemeComparedToSelfIsZero(),1,3,3
org.apache.commons.codec.language.bm.RuleTest.testSubSequenceWorks(),1,1,1
org.apache.commons.codec.language.bm.RuleType.RuleType(String),1,1,1
org.apache.commons.codec.language.bm.RuleType.getName(),1,1,1
org.apache.commons.codec.net.BCodec.BCodec(),1,1,1
org.apache.commons.codec.net.BCodec.BCodec(Charset),1,1,1
org.apache.commons.codec.net.BCodec.BCodec(String),1,1,1
org.apache.commons.codec.net.BCodec.decode(Object),3,3,3
org.apache.commons.codec.net.BCodec.decode(String),2,2,3
org.apache.commons.codec.net.BCodec.doDecoding(byte[]),2,1,2
org.apache.commons.codec.net.BCodec.doEncoding(byte[]),2,1,2
org.apache.commons.codec.net.BCodec.encode(Object),3,3,3
org.apache.commons.codec.net.BCodec.encode(String),2,1,2
"org.apache.commons.codec.net.BCodec.encode(String,Charset)",2,1,2
"org.apache.commons.codec.net.BCodec.encode(String,String)",2,2,3
org.apache.commons.codec.net.BCodec.getCharset(),1,1,1
org.apache.commons.codec.net.BCodec.getDefaultCharset(),1,1,1
org.apache.commons.codec.net.BCodec.getEncoding(),1,1,1
org.apache.commons.codec.net.BCodecTest.constructString(int[]),1,3,3
org.apache.commons.codec.net.BCodecTest.testBasicEncodeDecode(),1,1,1
org.apache.commons.codec.net.BCodecTest.testDecodeObjects(),1,1,2
org.apache.commons.codec.net.BCodecTest.testDecodeStringWithNull(),1,1,1
org.apache.commons.codec.net.BCodecTest.testEncodeDecodeNull(),1,1,1
org.apache.commons.codec.net.BCodecTest.testEncodeObjects(),1,1,2
org.apache.commons.codec.net.BCodecTest.testEncodeStringWithNull(),1,1,1
org.apache.commons.codec.net.BCodecTest.testInvalidEncoding(),1,1,1
org.apache.commons.codec.net.BCodecTest.testNullInput(),1,1,1
org.apache.commons.codec.net.BCodecTest.testUTF8RoundTrip(),1,1,1
org.apache.commons.codec.net.PercentCodec.PercentCodec(),1,1,1
"org.apache.commons.codec.net.PercentCodec.PercentCodec(byte[],boolean)",1,1,1
org.apache.commons.codec.net.PercentCodec.canEncode(byte),1,3,3
org.apache.commons.codec.net.PercentCodec.containsSpace(byte[]),3,1,3
org.apache.commons.codec.net.PercentCodec.decode(Object),3,3,3
org.apache.commons.codec.net.PercentCodec.decode(byte[]),4,4,7
"org.apache.commons.codec.net.PercentCodec.doEncode(byte[],int,boolean)",1,5,7
org.apache.commons.codec.net.PercentCodec.encode(Object),3,3,3
org.apache.commons.codec.net.PercentCodec.encode(byte[]),3,4,5
org.apache.commons.codec.net.PercentCodec.expectedDecodingBytes(byte[]),1,1,3
org.apache.commons.codec.net.PercentCodec.expectedEncodingBytes(byte[]),1,2,3
org.apache.commons.codec.net.PercentCodec.inAlwaysEncodeCharsRange(byte),1,1,2
org.apache.commons.codec.net.PercentCodec.insertAlwaysEncodeChar(byte),1,1,3
org.apache.commons.codec.net.PercentCodec.insertAlwaysEncodeChars(byte[]),1,3,3
org.apache.commons.codec.net.PercentCodec.isAsciiChar(byte),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testBasicEncodeDecode(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testBasicSpace(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testConfigurablePercentEncoder(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testDecodeInvalidEncodedResultDecoding(),1,3,3
org.apache.commons.codec.net.PercentCodecTest.testDecodeNullObject(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testDecodeUnsupportedObject(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testEncodeNullObject(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testEncodeUnsupportedObject(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testPercentEncoderDecoderWithNullOrEmptyInput(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testPercentEncoderDecoderWithPlusForSpace(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testSafeCharEncodeDecodeObject(),1,1,1
org.apache.commons.codec.net.PercentCodecTest.testUnsafeCharEncodeDecode(),1,1,1
org.apache.commons.codec.net.QCodec.QCodec(),1,1,1
org.apache.commons.codec.net.QCodec.QCodec(Charset),1,1,1
org.apache.commons.codec.net.QCodec.QCodec(String),1,1,1
org.apache.commons.codec.net.QCodec.decode(Object),3,3,3
org.apache.commons.codec.net.QCodec.decode(String),2,2,3
org.apache.commons.codec.net.QCodec.doDecoding(byte[]),5,2,7
org.apache.commons.codec.net.QCodec.doEncoding(byte[]),2,1,5
org.apache.commons.codec.net.QCodec.encode(Object),3,3,3
org.apache.commons.codec.net.QCodec.encode(String),2,1,2
"org.apache.commons.codec.net.QCodec.encode(String,Charset)",2,1,2
"org.apache.commons.codec.net.QCodec.encode(String,String)",2,2,3
org.apache.commons.codec.net.QCodec.getCharset(),1,1,1
org.apache.commons.codec.net.QCodec.getDefaultCharset(),1,1,1
org.apache.commons.codec.net.QCodec.getEncoding(),1,1,1
org.apache.commons.codec.net.QCodec.isEncodeBlanks(),1,1,1
org.apache.commons.codec.net.QCodec.setEncodeBlanks(boolean),1,1,1
org.apache.commons.codec.net.QCodecTest.constructString(int[]),1,3,3
org.apache.commons.codec.net.QCodecTest.testBasicEncodeDecode(),1,1,1
org.apache.commons.codec.net.QCodecTest.testDecodeObjects(),1,1,2
org.apache.commons.codec.net.QCodecTest.testDecodeStringWithNull(),1,1,1
org.apache.commons.codec.net.QCodecTest.testEncodeDecodeBlanks(),1,1,1
org.apache.commons.codec.net.QCodecTest.testEncodeDecodeNull(),1,1,1
org.apache.commons.codec.net.QCodecTest.testEncodeObjects(),1,1,2
org.apache.commons.codec.net.QCodecTest.testEncodeStringWithNull(),1,1,1
org.apache.commons.codec.net.QCodecTest.testInvalidEncoding(),1,1,1
org.apache.commons.codec.net.QCodecTest.testLetUsMakeCloverHappy(),1,1,1
org.apache.commons.codec.net.QCodecTest.testNullInput(),1,1,1
org.apache.commons.codec.net.QCodecTest.testUTF8RoundTrip(),1,1,1
org.apache.commons.codec.net.QCodecTest.testUnsafeEncodeDecode(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodec.QuotedPrintableCodec(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodec.QuotedPrintableCodec(Charset),1,1,1
"org.apache.commons.codec.net.QuotedPrintableCodec.QuotedPrintableCodec(Charset,boolean)",1,1,1
org.apache.commons.codec.net.QuotedPrintableCodec.QuotedPrintableCodec(String),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodec.QuotedPrintableCodec(boolean),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodec.decode(Object),4,4,4
org.apache.commons.codec.net.QuotedPrintableCodec.decode(String),1,1,1
"org.apache.commons.codec.net.QuotedPrintableCodec.decode(String,Charset)",2,1,2
"org.apache.commons.codec.net.QuotedPrintableCodec.decode(String,String)",2,1,2
org.apache.commons.codec.net.QuotedPrintableCodec.decode(byte[]),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodec.decodeQuotedPrintable(byte[]),5,4,8
org.apache.commons.codec.net.QuotedPrintableCodec.encode(Object),4,4,4
org.apache.commons.codec.net.QuotedPrintableCodec.encode(String),1,1,1
"org.apache.commons.codec.net.QuotedPrintableCodec.encode(String,Charset)",2,1,2
"org.apache.commons.codec.net.QuotedPrintableCodec.encode(String,String)",2,1,2
org.apache.commons.codec.net.QuotedPrintableCodec.encode(byte[]),1,1,1
"org.apache.commons.codec.net.QuotedPrintableCodec.encodeByte(int,boolean,ByteArrayOutputStream)",2,2,2
"org.apache.commons.codec.net.QuotedPrintableCodec.encodeQuotedPrintable(BitSet,byte[])",1,1,1
"org.apache.commons.codec.net.QuotedPrintableCodec.encodeQuotedPrintable(BitSet,byte[],boolean)",2,13,16
"org.apache.commons.codec.net.QuotedPrintableCodec.encodeQuotedPrintable(int,ByteArrayOutputStream)",1,1,1
org.apache.commons.codec.net.QuotedPrintableCodec.getCharset(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodec.getDefaultCharset(),1,1,1
"org.apache.commons.codec.net.QuotedPrintableCodec.getUnsignedOctet(int,byte[])",1,1,2
org.apache.commons.codec.net.QuotedPrintableCodec.isWhitespace(int),1,1,2
org.apache.commons.codec.net.QuotedPrintableCodecTest.constructString(int[]),1,3,3
org.apache.commons.codec.net.QuotedPrintableCodecTest.testBasicEncodeDecode(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeInvalid(),1,1,4
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeObjects(),1,1,2
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeStringWithNull(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeWithNullArray(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDefaultEncoding(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeDecodeNull(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeNull(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeObjects(),1,1,2
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeStringWithNull(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeUrlWithNullBitSet(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testFinalBytes(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testInvalidEncoding(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testSafeCharEncodeDecode(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testSkipNotEncodedCRLF(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testSoftLineBreakDecode(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testSoftLineBreakEncode(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testTrailingSpecial(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testUTF8RoundTrip(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testUltimateSoftBreak(),1,1,1
org.apache.commons.codec.net.QuotedPrintableCodecTest.testUnsafeEncodeDecode(),1,1,1
org.apache.commons.codec.net.RFC1522Codec.decodeText(String),7,2,8
"org.apache.commons.codec.net.RFC1522Codec.encodeText(String,Charset)",2,1,2
"org.apache.commons.codec.net.RFC1522Codec.encodeText(String,String)",2,1,2
org.apache.commons.codec.net.RFC1522CodecTest.RFC1522TestCodec.doDecoding(byte[]),1,1,1
org.apache.commons.codec.net.RFC1522CodecTest.RFC1522TestCodec.doEncoding(byte[]),1,1,1
org.apache.commons.codec.net.RFC1522CodecTest.RFC1522TestCodec.getEncoding(),1,1,1
org.apache.commons.codec.net.RFC1522CodecTest.assertExpectedDecoderException(String),1,1,2
org.apache.commons.codec.net.RFC1522CodecTest.testDecodeInvalid(),1,1,1
org.apache.commons.codec.net.RFC1522CodecTest.testNullInput(),1,1,1
org.apache.commons.codec.net.URLCodec.URLCodec(),1,1,1
org.apache.commons.codec.net.URLCodec.URLCodec(String),1,1,1
org.apache.commons.codec.net.URLCodec.decode(Object),4,4,4
org.apache.commons.codec.net.URLCodec.decode(String),2,2,3
"org.apache.commons.codec.net.URLCodec.decode(String,String)",2,1,2
org.apache.commons.codec.net.URLCodec.decode(byte[]),1,1,1
org.apache.commons.codec.net.URLCodec.decodeUrl(byte[]),5,4,6
org.apache.commons.codec.net.URLCodec.encode(Object),4,4,4
org.apache.commons.codec.net.URLCodec.encode(String),2,2,3
"org.apache.commons.codec.net.URLCodec.encode(String,String)",2,1,2
org.apache.commons.codec.net.URLCodec.encode(byte[]),1,1,1
"org.apache.commons.codec.net.URLCodec.encodeUrl(BitSet,byte[])",2,3,7
org.apache.commons.codec.net.URLCodec.getDefaultCharset(),1,1,1
org.apache.commons.codec.net.URLCodec.getEncoding(),1,1,1
org.apache.commons.codec.net.URLCodecTest.constructString(int[]),1,3,3
org.apache.commons.codec.net.URLCodecTest.testBasicEncodeDecode(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testDecodeInvalid(),1,1,5
org.apache.commons.codec.net.URLCodecTest.testDecodeInvalidContent(),1,2,2
org.apache.commons.codec.net.URLCodecTest.testDecodeObjects(),1,1,2
org.apache.commons.codec.net.URLCodecTest.testDecodeStringWithNull(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testDecodeWithNullArray(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testDefaultEncoding(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testEncodeDecodeNull(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testEncodeNull(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testEncodeObjects(),1,1,2
org.apache.commons.codec.net.URLCodecTest.testEncodeStringWithNull(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testEncodeUrlWithNullBitSet(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testInvalidEncoding(),1,1,3
org.apache.commons.codec.net.URLCodecTest.testSafeCharEncodeDecode(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testUTF8RoundTrip(),1,1,1
org.apache.commons.codec.net.URLCodecTest.testUnsafeEncodeDecode(),1,1,1
org.apache.commons.codec.net.URLCodecTest.validateState(URLCodec),1,1,1
org.apache.commons.codec.net.Utils.digit16(byte),2,1,2
org.apache.commons.codec.net.Utils.hexDigit(int),1,1,1
org.apache.commons.codec.net.UtilsTest.testConstructor(),1,1,1
,,,
Class,OCavg,V,WMC
org.apache.commons.codec.BinaryEncoderAbstractTest,1,116,2
org.apache.commons.codec.CharEncoding,n/a,86,0
org.apache.commons.codec.CharEncodingTest,1,143,7
org.apache.commons.codec.Charsets,2,203,4
org.apache.commons.codec.CharsetsTest,1,258,7
org.apache.commons.codec.DecoderException,1,109,4
org.apache.commons.codec.DecoderExceptionTest,1,249,4
org.apache.commons.codec.EncoderException,1,109,4
org.apache.commons.codec.EncoderExceptionTest,1,249,4
org.apache.commons.codec.Resources,2,84,2
org.apache.commons.codec.StringEncoderAbstractTest,1.62,"1,003",13
org.apache.commons.codec.StringEncoderComparator,1,194,3
org.apache.commons.codec.StringEncoderComparatorTest,1.33,431,4
org.apache.commons.codec.binary.Base32,4.18,"11,668",46
org.apache.commons.codec.binary.Base32InputStream,1,138,3
org.apache.commons.codec.binary.Base32InputStreamTest,1.42,"5,650",27
org.apache.commons.codec.binary.Base32OutputStream,1,141,3
org.apache.commons.codec.binary.Base32OutputStreamTest,1.89,"2,622",17
org.apache.commons.codec.binary.Base32Test,1.94,"3,283",33
org.apache.commons.codec.binary.Base32TestData,2.17,"1,275",13
org.apache.commons.codec.binary.Base64,2.5,"10,254",65
org.apache.commons.codec.binary.Base64Codec13Test,2.42,"157,161",29
org.apache.commons.codec.binary.Base64InputStream,1,138,3
org.apache.commons.codec.binary.Base64InputStreamTest,1.36,"6,952",30
org.apache.commons.codec.binary.Base64OutputStream,1,141,3
org.apache.commons.codec.binary.Base64OutputStreamTest,1.8,"3,546",18
org.apache.commons.codec.binary.Base64Test,1.13,"48,928",70
org.apache.commons.codec.binary.Base64TestData,2.33,"15,244",14
org.apache.commons.codec.binary.BaseNCodec,2,"4,074",42
org.apache.commons.codec.binary.BaseNCodec.Context,1,128,2
org.apache.commons.codec.binary.BaseNCodecInputStream,2.88,"1,414",23
org.apache.commons.codec.binary.BaseNCodecOutputStream,2.29,"1,027",16
org.apache.commons.codec.binary.BaseNCodecTest,1,"1,229",14
org.apache.commons.codec.binary.BinaryCodec,3,"2,562",33
org.apache.commons.codec.binary.BinaryCodecTest,1.12,"34,435",18
org.apache.commons.codec.binary.CharSequenceUtils,6,401,6
org.apache.commons.codec.binary.Codec105ErrorInputStream,2,210,4
org.apache.commons.codec.binary.Hex,1.44,"3,013",36
org.apache.commons.codec.binary.HexTest,1.16,"6,183",58
org.apache.commons.codec.binary.StringUtils,1.4,"1,361",28
org.apache.commons.codec.binary.StringUtilsTest,1,"2,581",23
org.apache.commons.codec.cli.Digest,2.5,"1,459",25
org.apache.commons.codec.digest.Apr1CryptTest,1,"1,014",9
org.apache.commons.codec.digest.B64,1.67,455,5
org.apache.commons.codec.digest.B64Test,1,169,2
org.apache.commons.codec.digest.Crypt,2,338,8
org.apache.commons.codec.digest.CryptTest,1,197,4
org.apache.commons.codec.digest.DigestUtils,1.01,"5,790",104
org.apache.commons.codec.digest.DigestUtilsTest,1.03,"4,447",36
org.apache.commons.codec.digest.HmacAlgorithms,1,82,3
org.apache.commons.codec.digest.HmacAlgorithmsTest,1.05,"4,883",21
org.apache.commons.codec.digest.HmacUtils,1.05,"4,133",61
org.apache.commons.codec.digest.HmacUtilsTest,1,"2,787",23
org.apache.commons.codec.digest.Md5Crypt,2.2,"2,660",22
org.apache.commons.codec.digest.Md5CryptTest,1,586,8
org.apache.commons.codec.digest.MessageDigestAlgorithms,1,301,2
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest,1.47,"1,339",22
org.apache.commons.codec.digest.PureJavaCrc32,2.5,"26,062",15
org.apache.commons.codec.digest.PureJavaCrc32C,2.8,"26,470",14
org.apache.commons.codec.digest.PureJavaCrc32CTest,1.8,515,9
org.apache.commons.codec.digest.PureJavaCrc32Test,2.67,"7,110",8
org.apache.commons.codec.digest.PureJavaCrc32Test.PerformanceTest,3.57,"3,387",25
org.apache.commons.codec.digest.PureJavaCrc32Test.PerformanceTest.BenchResult,1,58,1
org.apache.commons.codec.digest.PureJavaCrc32Test.Table,4,"1,865",16
org.apache.commons.codec.digest.Sha256CryptTest,1,852,8
org.apache.commons.codec.digest.Sha2Crypt,4,"5,900",28
org.apache.commons.codec.digest.Sha2CryptTest,1,13,1
org.apache.commons.codec.digest.Sha512CryptTest,1,826,10
org.apache.commons.codec.digest.UnixCrypt,2.08,"20,763",25
org.apache.commons.codec.digest.UnixCryptTest,1,634,9
org.apache.commons.codec.digest.XXHash32,2,"2,823",20
org.apache.commons.codec.digest.XXHash32Test,1.4,744,7
org.apache.commons.codec.language.AbstractCaverphone,1.33,151,4
org.apache.commons.codec.language.Caverphone,1.2,225,6
org.apache.commons.codec.language.Caverphone1,2,"2,095",2
org.apache.commons.codec.language.Caverphone1Test,1,440,6
org.apache.commons.codec.language.Caverphone2,2,"2,198",2
org.apache.commons.codec.language.Caverphone2Test,1,"2,821",10
org.apache.commons.codec.language.ColognePhonetic,5.67,"4,161",34
org.apache.commons.codec.language.ColognePhonetic.CologneBuffer,1,195,4
org.apache.commons.codec.language.ColognePhonetic.CologneInputBuffer,1,310,6
org.apache.commons.codec.language.ColognePhonetic.CologneOutputBuffer,1,164,3
org.apache.commons.codec.language.ColognePhoneticTest,1.38,"2,872",22
org.apache.commons.codec.language.DaitchMokotoffSoundex,4.5,"5,738",45
org.apache.commons.codec.language.DaitchMokotoffSoundex.Branch,1.86,622,13
org.apache.commons.codec.language.DaitchMokotoffSoundex.Rule,1.5,575,9
org.apache.commons.codec.language.DaitchMokotoffSoundexTest,1,"1,800",13
org.apache.commons.codec.language.DoubleMetaphone,4.66,"22,577",177
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult,1.33,860,16
org.apache.commons.codec.language.DoubleMetaphone2Test,1.25,"41,442",5
org.apache.commons.codec.language.DoubleMetaphoneTest,1.61,"25,648",29
org.apache.commons.codec.language.MatchRatingApproachEncoder,3.18,"4,255",35
org.apache.commons.codec.language.MatchRatingApproachEncoderTest,1,"6,030",93
org.apache.commons.codec.language.Metaphone,6,"5,611",72
